id,event_id,name,sport,team,region_en,region_fr,region_nl,bio_en,bio_fr,bio_nl
ath-418,sport-21,Athlete PC88UMG3,Table Tennis,ALBATROS,Namur,Namur,Namur,"Male athlete, age 27, active in Table Tennis (2025).","Athlete male, 27 ans, actif en Table Tennis (2025).","Male atleet, 27 jaar, actief in Table Tennis (2025)."
ath-419,sport-11,Athlete R66GEUMF,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 40, active in Football/Soccer (2025).","Athlete male, 40 ans, actif en Football/Soccer (2025).","Male atleet, 40 jaar, actief in Football/Soccer (2025)."
ath-422,sport-11,Athlete ROE1B6JQ,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 46, active in Football/Soccer (2025).","Athlete male, 46 ans, actif en Football/Soccer (2025).","Male atleet, 46 jaar, actief in Football/Soccer (2025)."
ath-423,sport-11,Athlete SG52JI4X,Football/Soccer,ALBATROS,Namur,Namur,Namur,"Male athlete, age 41, active in Football/Soccer (2025).","Athlete male, 41 ans, actif en Football/Soccer (2025).","Male atleet, 41 jaar, actief in Football/Soccer (2025)."
ath-430,sport-23,Athlete XWFJIOLR,Triathlon,ALBATROS,Namur,Namur,Namur,"Male athlete, age 37, active in Triathlon (2025).","Athlete male, 37 ans, actif en Triathlon (2025).","Male atleet, 37 jaar, actief in Triathlon (2025)."
ath-454,sport-2,Athlete 08N2VY4U,Aquatics/Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 35, active in Aquatics/Swimming (2025).","Athlete female, 35 ans, actif en Aquatics/Swimming (2025).","Female atleet, 35 jaar, actief in Aquatics/Swimming (2025)."
ath-462,sport-20,Athlete 5PA3Y72Y,Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 32, active in Swimming (2025).","Athlete male, 32 ans, actif en Swimming (2025).","Male atleet, 32 jaar, actief in Swimming (2025)."
ath-466,sport-2,Athlete 82R7X5L9,Aquatics/Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 58, active in Aquatics/Swimming (2025).","Athlete male, 58 ans, actif en Aquatics/Swimming (2025).","Male atleet, 58 jaar, actief in Aquatics/Swimming (2025)."
ath-479,sport-20,Athlete INBN2OLO,Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 36, active in Swimming (2025).","Athlete male, 36 ans, actif en Swimming (2025).","Male atleet, 36 jaar, actief in Swimming (2025)."
ath-483,sport-20,Athlete K4A3AA18,Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 22, active in Swimming (2025).","Athlete male, 22 ans, actif en Swimming (2025).","Male atleet, 22 jaar, actief in Swimming (2025)."
ath-490,sport-2,Athlete OLIXD7ZA,Aquatics/Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Female athlete, age 46, active in Aquatics/Swimming (2025).","Athlete female, 46 ans, actif en Aquatics/Swimming (2025).","Female atleet, 46 jaar, actief in Aquatics/Swimming (2025)."
ath-505,sport-2,Athlete XK6XTX5N,Aquatics/Swimming,ALTHUS,West-Vlaanderen,West-Vlaanderen,West-Vlaanderen,"Male athlete, age 46, active in Aquatics/Swimming (2025).","Athlete male, 46 ans, actif en Aquatics/Swimming (2025).","Male atleet, 46 jaar, actief in Aquatics/Swimming (2025)."
ath-511,sport-2,Athlete 6KD6XFPC,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 46, active in Aquatics/Swimming (2025).","Athlete female, 46 ans, actif en Aquatics/Swimming (2025).","Female atleet, 46 jaar, actief in Aquatics/Swimming (2025)."
ath-517,sport-21,Athlete 9TY0I4JI,Table Tennis,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 66, active in Table Tennis (2025).","Athlete male, 66 ans, actif en Table Tennis (2025).","Male atleet, 66 jaar, actief in Table Tennis (2025)."
ath-518,sport-2,Athlete A7CY6O1C,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 31, active in Aquatics/Swimming (2025).","Athlete female, 31 ans, actif en Aquatics/Swimming (2025).","Female atleet, 31 jaar, actief in Aquatics/Swimming (2025)."
ath-520,sport-21,Athlete AHIYDMQM,Table Tennis,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 54, active in Table Tennis (2025).","Athlete male, 54 ans, actif en Table Tennis (2025).","Male atleet, 54 jaar, actief in Table Tennis (2025)."
ath-525,sport-20,Athlete F9QA56RW,Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 33, active in Swimming (2025).","Athlete male, 33 ans, actif en Swimming (2025).","Male atleet, 33 jaar, actief in Swimming (2025)."
ath-526,sport-2,Athlete FHKSGC63,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 46, active in Aquatics/Swimming (2025).","Athlete male, 46 ans, actif en Aquatics/Swimming (2025).","Male atleet, 46 jaar, actief in Aquatics/Swimming (2025)."
ath-530,sport-3,Athlete J6U2AO2R,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 37, active in Athletics/Track and Field (2025).","Athlete male, 37 ans, actif en Athletics/Track and Field (2025).","Male atleet, 37 jaar, actief in Athletics/Track and Field (2025)."
ath-534,sport-3,Athlete L0I7IOER,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 34, active in Athletics/Track and Field (2025).","Athlete male, 34 ans, actif en Athletics/Track and Field (2025).","Male atleet, 34 jaar, actief in Athletics/Track and Field (2025)."
ath-535,sport-20,Athlete M7DX1680,Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 30, active in Swimming (2025).","Athlete male, 30 ans, actif en Swimming (2025).","Male atleet, 30 jaar, actief in Swimming (2025)."
ath-538,sport-2,Athlete MJFVYFT8,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 58, active in Aquatics/Swimming (2025).","Athlete female, 58 ans, actif en Aquatics/Swimming (2025).","Female atleet, 58 jaar, actief in Aquatics/Swimming (2025)."
ath-540,sport-21,Athlete MOZZVWZN,Table Tennis,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 34, active in Table Tennis (2025).","Athlete male, 34 ans, actif en Table Tennis (2025).","Male atleet, 34 jaar, actief in Table Tennis (2025)."
ath-542,sport-2,Athlete NH7MCG78,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 55, active in Aquatics/Swimming (2025).","Athlete male, 55 ans, actif en Aquatics/Swimming (2025).","Male atleet, 55 jaar, actief in Aquatics/Swimming (2025)."
ath-543,sport-3,Athlete NR1D4A96,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 45, active in Athletics/Track and Field (2025).","Athlete female, 45 ans, actif en Athletics/Track and Field (2025).","Female atleet, 45 jaar, actief in Athletics/Track and Field (2025)."
ath-547,sport-3,Athlete OUZ21F89,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 55, active in Athletics/Track and Field (2025).","Athlete male, 55 ans, actif en Athletics/Track and Field (2025).","Male atleet, 55 jaar, actief in Athletics/Track and Field (2025)."
ath-548,sport-3,Athlete PIBXSUID,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 58, active in Athletics/Track and Field (2025).","Athlete male, 58 ans, actif en Athletics/Track and Field (2025).","Male atleet, 58 jaar, actief in Athletics/Track and Field (2025)."
ath-549,sport-3,Athlete PSCQEHSY,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 51, active in Athletics/Track and Field (2025).","Athlete male, 51 ans, actif en Athletics/Track and Field (2025).","Male atleet, 51 jaar, actief in Athletics/Track and Field (2025)."
ath-552,sport-3,Athlete S824WRPB,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 35, active in Athletics/Track and Field (2025).","Athlete male, 35 ans, actif en Athletics/Track and Field (2025).","Male atleet, 35 jaar, actief in Athletics/Track and Field (2025)."
ath-557,sport-3,Athlete TF00C5TW,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 27, active in Athletics/Track and Field (2025).","Athlete male, 27 ans, actif en Athletics/Track and Field (2025).","Male atleet, 27 jaar, actief in Athletics/Track and Field (2025)."
ath-558,sport-3,Athlete UBG5ZTWQ,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 46, active in Athletics/Track and Field (2025).","Athlete male, 46 ans, actif en Athletics/Track and Field (2025).","Male atleet, 46 jaar, actief in Athletics/Track and Field (2025)."
ath-559,sport-2,Athlete UCXX0P2I,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 40, active in Aquatics/Swimming (2025).","Athlete male, 40 ans, actif en Aquatics/Swimming (2025).","Male atleet, 40 jaar, actief in Aquatics/Swimming (2025)."
ath-560,sport-3,Athlete UP03Y6UT,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 43, active in Athletics/Track and Field (2025).","Athlete female, 43 ans, actif en Athletics/Track and Field (2025).","Female atleet, 43 jaar, actief in Athletics/Track and Field (2025)."
ath-561,sport-3,Athlete UZ50IBG0,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 62, active in Athletics/Track and Field (2025).","Athlete male, 62 ans, actif en Athletics/Track and Field (2025).","Male atleet, 62 jaar, actief in Athletics/Track and Field (2025)."
ath-566,sport-3,Athlete XKWOTDON,Athletics/Track and Field,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 31, active in Athletics/Track and Field (2025).","Athlete male, 31 ans, actif en Athletics/Track and Field (2025).","Male atleet, 31 jaar, actief in Athletics/Track and Field (2025)."
ath-567,sport-2,Athlete XYNG6TGZ,Aquatics/Swimming,ALVINNENBERG,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 45, active in Aquatics/Swimming (2025).","Athlete female, 45 ans, actif en Aquatics/Swimming (2025).","Female atleet, 45 jaar, actief in Aquatics/Swimming (2025)."
ath-574,sport-8,Athlete 3ZGKZKZ9,Cycling,ANTWERP CYCLING TEAM KONTICH,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 22, active in Cycling (2025).","Athlete male, 22 ans, actif en Cycling (2025).","Male atleet, 22 jaar, actief in Cycling (2025)."
ath-578,sport-8,Athlete 7LQJP680,Cycling,ANTWERP CYCLING TEAM KONTICH,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 24, active in Cycling (2025).","Athlete male, 24 ans, actif en Cycling (2025).","Male atleet, 24 jaar, actief in Cycling (2025)."
ath-582,sport-8,Athlete MDVAVTWP,Cycling,ANTWERP CYCLING TEAM KONTICH,Antwerpen,Antwerpen,Antwerpen,"Male athlete, age 27, active in Cycling (2025).","Athlete male, 27 ans, actif en Cycling (2025).","Male atleet, 27 jaar, actief in Cycling (2025)."
ath-583,sport-8,Athlete N60JHDJM,Cycling,ANTWERP CYCLING TEAM KONTICH,Antwerpen,Antwerpen,Antwerpen,"Female athlete, age 21, active in Cycling (2025).","Athlete female, 21 ans, actif en Cycling (2025).","Female atleet, 21 jaar, actief in Cycling (2025)."
ath-588,sport-23,Athlete 1L17JYIU,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 29, active in Triathlon (2025).","Athlete male, 29 ans, actif en Triathlon (2025).","Male atleet, 29 jaar, actief in Triathlon (2025)."
ath-590,sport-3,Athlete 3P2K2C90,Athletics/Track and Field,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 35, active in Athletics/Track and Field (2025).","Athlete male, 35 ans, actif en Athletics/Track and Field (2025).","Male atleet, 35 jaar, actief in Athletics/Track and Field (2025)."
ath-593,sport-17,Athlete 7TID27XU,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 27, active in Netball (2025).","Athlete male, 27 ans, actif en Netball (2025).","Male atleet, 27 jaar, actief in Netball (2025)."
ath-594,sport-17,Athlete 82SO11VC,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 36, active in Netball (2025).","Athlete male, 36 ans, actif en Netball (2025).","Male atleet, 36 jaar, actief in Netball (2025)."
ath-595,sport-17,Athlete 9JB1Y12C,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 34, active in Netball (2025).","Athlete male, 34 ans, actif en Netball (2025).","Male atleet, 34 jaar, actief in Netball (2025)."
ath-596,sport-23,Athlete 9U5Z3QKL,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 26, active in Triathlon (2025).","Athlete male, 26 ans, actif en Triathlon (2025).","Male atleet, 26 jaar, actief in Triathlon (2025)."
ath-597,sport-17,Athlete C063V2XN,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 32, active in Netball (2025).","Athlete male, 32 ans, actif en Netball (2025).","Male atleet, 32 jaar, actief in Netball (2025)."
ath-600,sport-17,Athlete GYYAKJ7Q,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 26, active in Netball (2025).","Athlete male, 26 ans, actif en Netball (2025).","Male atleet, 26 jaar, actief in Netball (2025)."
ath-602,sport-3,Athlete L1AUTQ30,Athletics/Track and Field,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 25, active in Athletics/Track and Field (2025).","Athlete female, 25 ans, actif en Athletics/Track and Field (2025).","Female atleet, 25 jaar, actief in Athletics/Track and Field (2025)."
ath-603,sport-23,Athlete L7KT9OLL,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 25, active in Triathlon (2025).","Athlete male, 25 ans, actif en Triathlon (2025).","Male atleet, 25 jaar, actief in Triathlon (2025)."
ath-604,sport-23,Athlete LZSRYRJW,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 42, active in Triathlon (2025).","Athlete female, 42 ans, actif en Triathlon (2025).","Female atleet, 42 jaar, actief in Triathlon (2025)."
ath-605,sport-17,Athlete N5HFI1CR,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 39, active in Netball (2025).","Athlete male, 39 ans, actif en Netball (2025).","Male atleet, 39 jaar, actief in Netball (2025)."
ath-607,sport-17,Athlete OROBY7BY,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 52, active in Netball (2025).","Athlete female, 52 ans, actif en Netball (2025).","Female atleet, 52 jaar, actief in Netball (2025)."
ath-609,sport-23,Athlete RWI3T7T4,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Female athlete, age 34, active in Triathlon (2025).","Athlete female, 34 ans, actif en Triathlon (2025).","Female atleet, 34 jaar, actief in Triathlon (2025)."
ath-610,sport-23,Athlete SZE67FY1,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 36, active in Triathlon (2025).","Athlete male, 36 ans, actif en Triathlon (2025).","Male atleet, 36 jaar, actief in Triathlon (2025)."
ath-612,sport-23,Athlete UJTTFU64,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 31, active in Triathlon (2025).","Athlete male, 31 ans, actif en Triathlon (2025).","Male atleet, 31 jaar, actief in Triathlon (2025)."
ath-613,sport-17,Athlete V9VIC0BT,Netball,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 46, active in Netball (2025).","Athlete male, 46 ans, actif en Netball (2025).","Male atleet, 46 jaar, actief in Netball (2025)."
ath-617,sport-23,Athlete Z7VRML5T,Triathlon,APOJO,Vlaams-Brabant,Vlaams-Brabant,Vlaams-Brabant,"Male athlete, age 30, active in Triathlon (2025).","Athlete male, 30 ans, actif en Triathlon (2025).","Male atleet, 30 jaar, actief in Triathlon (2025)."
ath-619,sport-3,Athlete 292DRUAM,Athletics/Track and Field,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 46, active in Athletics/Track and Field (2025).","Athlete male, 46 ans, actif en Athletics/Track and Field (2025).","Male atleet, 46 jaar, actief in Athletics/Track and Field (2025)."
ath-621,sport-1,Athlete 5IHCHFX0,Adapted Physical Activities,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 35, active in Adapted Physical Activities (2025).","Athlete male, 35 ans, actif en Adapted Physical Activities (2025).","Male atleet, 35 jaar, actief in Adapted Physical Activities (2025)."
ath-622,sport-3,Athlete 898SQSTP,Athletics/Track and Field,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 29, active in Athletics/Track and Field (2025).","Athlete male, 29 ans, actif en Athletics/Track and Field (2025).","Male atleet, 29 jaar, actief in Athletics/Track and Field (2025)."
ath-623,sport-3,Athlete 9MO4A2RC,Athletics/Track and Field,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 39, active in Athletics/Track and Field (2025).","Athlete male, 39 ans, actif en Athletics/Track and Field (2025).","Male atleet, 39 jaar, actief in Athletics/Track and Field (2025)."
ath-624,sport-1,Athlete ED2ZHY52,Adapted Physical Activities,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 33, active in Adapted Physical Activities (2025).","Athlete male, 33 ans, actif en Adapted Physical Activities (2025).","Male atleet, 33 jaar, actief in Adapted Physical Activities (2025)."
ath-626,sport-3,Athlete HMXLM791,Athletics/Track and Field,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 39, active in Athletics/Track and Field (2025).","Athlete male, 39 ans, actif en Athletics/Track and Field (2025).","Male atleet, 39 jaar, actief in Athletics/Track and Field (2025)."
ath-630,sport-1,Athlete R56E0HLG,Adapted Physical Activities,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 30, active in Adapted Physical Activities (2025).","Athlete male, 30 ans, actif en Adapted Physical Activities (2025).","Male atleet, 30 jaar, actief in Adapted Physical Activities (2025)."
ath-633,sport-1,Athlete Z0W7TUYR,Adapted Physical Activities,ARBOTEAM,Hainaut,Hainaut,Hainaut,"Male athlete, age 54, active in Adapted Physical Activities (2025).","Athlete male, 54 ans, actif en Adapted Physical Activities (2025).","Male atleet, 54 jaar, actief in Adapted Physical Activities (2025)."
ath-638,sport-7,Athlete 220DT6M3,Bowling,ARUM,Limburg,Limburg,Limburg,"Male athlete, age 52, active in Bowling (2025).","Athlete male, 52 ans, actif en Bowling (2025).","Male atleet, 52 jaar, actief in Bowling (2025)."
ath-645,sport-3,Athlete 5LXJVOXQ,Athletics/Track and Field,ARUM,Limburg,Limburg,Limburg,"Male athlete, age 23, active in Athletics/Track and Field (2025).","Athlete male, 23 ans, actif en Athletics/Track and Field (2025).","Male atleet, 23 jaar, actief in Athletics/Track and Field (2025)."
